2.636895179748535156e+00,1.111315155029296875e+01
3.314658164978027344e+00,1.168554496765136719e+01
3.122704505920410156e+00,1.153382873535156250e+01
1.592373847961425781e+00,7.325949192047119141e+00
2.288015365600585938e+00,8.943716049194335938e+00
2.842577934265136719e+00,1.054833221435546875e+01
1.479619026184082031e+00,9.782192230224609375e+00
2.665910720825195312e+00,1.204341316223144531e+01
-1.376819610595703125e-02,-1.800190448760986328e+00
2.644027709960937500e+00,9.840326309204101562e+00
2.997940063476562500e+00,1.317218399047851562e+01
1.003637313842773438e+00,5.427155971527099609e+00
3.140884399414062500e+00,1.113604736328125000e+01
-2.122211456298828125e-02,-2.222146987915039062e-01
2.066217422485351562e+00,1.154602050781250000e+01
2.529098510742187500e+00,9.511690139770507812e+00
1.052754402160644531e+00,5.545596599578857422e+00
3.834161758422851562e-01,2.458268642425537109e+00
2.394836425781250000e+00,9.348255157470703125e+00
2.623473167419433594e+00,9.731472015380859375e+00
2.840051651000976562e+00,1.315897941589355469e+01
3.161825180053710938e+00,1.243223953247070312e+01
8.318967819213867188e-01,4.611421108245849609e+00
3.040228843688964844e+00,1.085598373413085938e+01
2.703878402709960938e+00,1.000135231018066406e+01
3.319259643554687500e+00,1.210716056823730469e+01
2.923370361328125000e+00,1.102427673339843750e+01
3.211086273193359375e+00,1.064458465576171875e+01
2.747167587280273438e+00,9.998395919799804688e+00
3.176795005798339844e+00,1.113353729248046875e+01
3.115238189697265625e+00,1.113315582275390625e+01
1.019859313964843750e+00,5.689450740814208984e+00
3.409059524536132812e+00,1.203557777404785156e+01
9.985170364379882812e-01,5.513327121734619141e+00
2.443250656127929688e+00,9.112434387207031250e+00
8.867177963256835938e-01,5.083428859710693359e+00
9.814729690551757812e-01,5.450983524322509766e+00
1.032235145568847656e+00,4.766994953155517578e+00
2.963361740112304688e-01,2.438128948211669922e+00
9.068622589111328125e-01,4.571135997772216797e+00
2.870566368103027344e+00,1.049111747741699219e+01
3.539745330810546875e+00,1.274165534973144531e+01
2.984028816223144531e+00,1.095172500610351562e+01
1.921239852905273438e+00,8.312358856201171875e+00
3.093353271484375000e+00,1.138303756713867188e+01
2.219675064086914062e+00,8.338226318359375000e+00
2.986911773681640625e+00,1.067736244201660156e+01
3.351224899291992188e+00,1.210140419006347656e+01
2.957158088684082031e+00,1.083810234069824219e+01
2.958803176879882812e+00,1.115102577209472656e+01
7.340888977050781250e-01,4.239944934844970703e+00
3.102035522460937500e+00,1.117922210693359375e+01
-3.637623786926269531e-02,-2.047744750976562500e+00
-3.311300277709960938e-02,-4.602522850036621094e-01
2.925683975219726562e+00,1.091713714599609375e+01
3.482265472412109375e+00,1.233109855651855469e+01
3.004394531250000000e+00,1.118743515014648438e+01
3.351303100585937500e+00,1.213201141357421875e+01
3.165555953979492188e+00,1.426386833190917969e+01
2.337870597839355469e-01,2.292198181152343750e+00
2.801005363464355469e+00,1.057695388793945312e+01
3.049557685852050781e+00,1.037953567504882812e+01
8.989810943603515625e-02,1.882467746734619141e+00
1.684307098388671875e+00,9.416648864746093750e+00
2.309679031372070312e+00,9.089422225952148438e+00
2.906950950622558594e+00,1.110979270935058594e+01
2.883074760437011719e+00,1.064050865173339844e+01
2.988431930541992188e+00,1.107680320739746094e+01
1.653979301452636719e+00,1.161598205566406250e+01
2.087882041931152344e+00,1.117947387695312500e+01
9.374141693115234375e-03,6.352906227111816406e-01
3.539209365844726562e-01,2.580362796783447266e+00
3.013980865478515625e+00,1.118838119506835938e+01
3.047208786010742188e+00,1.200161361694335938e+01
3.239801406860351562e+00,1.183092689514160156e+01
3.232114791870117188e+00,1.174946975708007812e+01
3.099134445190429688e+00,1.039489173889160156e+01
2.450877189636230469e+00,9.280550003051757812e+00
2.580459594726562500e+00,9.035703659057617188e+00
3.723951339721679688e+00,1.288640785217285156e+01
1.818628311157226562e-01,1.276268482208251953e+00
1.895254135131835938e+00,8.162868499755859375e+00
3.073951721191406250e+00,1.187856483459472656e+01
3.381584167480468750e+00,1.188790893554687500e+01
3.579869270324707031e+00,1.152882003784179688e+01
3.320083618164062500e+00,1.290376281738281250e+01
3.257038116455078125e+00,1.219541358947753906e+01
6.450881958007812500e-01,3.713054180145263672e+00
3.456382751464843750e+00,1.195391845703125000e+01
3.054560661315917969e+00,1.139320755004882812e+01
1.703605651855468750e+00,7.604070186614990234e+00
